ExampleD	ExampleD
Reference Pedigree	Family tree
4.35441E-06	8940.47
4.34931E-06	8916.41
4.34527E-06	8903.28
4.34448E-06	8899.66
4.34381E-06	8893.47
4.33517E-06	8886.83
4.33377E-06	8876.86
4.32977E-06	8870.88
4.32785E-06	8862.16
4.3181E-06	8844.53
4.31627E-06	8830.1
4.3109E-06	8828.35
4.31029E-06	8808.7
4.3035E-06	8806.59
4.28947E-06	8805.97
4.28095E-06	8805.05
4.27433E-06	8800.89
4.27006E-06	8798.35
4.26443E-06	8791.17
4.2599E-06	8782.23
4.25984E-06	8780.95
4.25726E-06	8779.82
0.004246	8778.18
4.23557E-06	8766.19
4.23402E-06	8759.71
4.23008E-06	8740.62
4.22609E-06	8734.77
4.21315E-06	8728.01
4.20992E-06	8719.01
4.20175E-06	8694.68
4.19882E-06	8670.03
0.004195	8667.8
4.19445E-06	8659.18
4.19127E-06	8657.38
4.17888E-06	8635.41
4.17725E-06	8633.86
4.17241E-06	8632.81
4.16585E-06	8627.6
4.14862E-06	8613.05
4.14507E-06	8598.19
4.14091E-06	8584.9
4.13463E-06	8584.7
4.13456E-06	8578.33
4.12859E-06	8569.3
4.11495E-06	8567.5
0.004114	8560.2
4.09534E-06	8532.59
4.09526E-06	8528.88
4.09267E-06	8518.12
4.09135E-06	8513.45
4.08784E-06	8505.41
4.08178E-06	8502.22
4.07435E-06	8490.15
4.07384E-06	8484.62
4.07195E-06	8470.69
4.0694E-06	8458.43
4.06377E-06	8439.23
4.06254E-06	8434.72
4.04361E-06	8426.41
4.03894E-06	8425.6
4.03781E-06	8420.85
4.0359E-06	8397.57
4.02765E-06	8395.72
4.0267E-06	8365.2
4.01348E-06	8361.78
4.00864E-06	8345.56
4.00693E-06	8328.61
4.00465E-06	8322.35
3.99854E-06	8296.43
3.98578E-06	8293.06
3.98568E-06	8283.23
3.9825E-06	8270.42
3.97332E-06	8252.12
3.96184E-06	8219.72
3.95919E-06	8216.43
3.94485E-06	8202.28
3.94166E-06	8193.86
3.93913E-06	8192.74
3.93473E-06	8185.75
3.9331E-06	8180.15
3.92391E-06	8170.49
3.92293E-06	8157.74
3.91288E-06	8154.57
3.90109E-06	8150.8
3.89664E-06	8141.22
3.89197E-06	8132.74
3.88609E-06	8110.75
3.88212E-06	8110.44
3.88161E-06	8091.19
3.88022E-06	8077.53
3.88005E-06	8046
3.87768E-06	8040.05
3.87691E-06	8038.4
3.86545E-06	8035.01
3.86111E-06	8023.83
3.84955E-06	8023.72
3.84888E-06	8013.21
3.84314E-06	8006.29
3.84299E-06	7990.08
3.83674E-06	7964.59
3.83361E-06	7963.4
3.82837E-06	7960.09
3.82624E-06	7957.54
3.82439E-06	7953.91
3.79825E-06	7947.52
3.78188E-06	7943.54
3.77039E-06	7939.65
3.76617E-06	7933.83
3.76108E-06	7931.63
3.75506E-06	7923.59
3.74537E-06	7904.75
3.74302E-06	7881.36
3.74137E-06	7865.87
3.73821E-06	7862.03
3.73745E-06	7837.38
3.73448E-06	7814.48
3.72031E-06	7811.88
3.71816E-06	7802.62
3.71761E-06	7795.04
3.71569E-06	7787.47
3.71546E-06	7785.35
3.71384E-06	7783.44
3.70596E-06	7776.42
3.70445E-06	7774.42
3.70287E-06	7773.27
3.69508E-06	7746.72
3.69328E-06	7734.79
3.69307E-06	7730.35
3.68789E-06	7720.35
3.68704E-06	7719.18
3.67331E-06	7710.99
3.66723E-06	7709.3
3.66639E-06	7685.08
3.6654E-06	7679.15
3.66321E-06	7666.3
3.6616E-06	7663.47
3.66145E-06	7662.17
3.65913E-06	7637.03
3.65003E-06	7623.44
3.6466E-06	7618.25
3.64617E-06	7614.79
3.6351E-06	7601.76
3.63488E-06	7583.14
3.63016E-06	7580.82
3.62393E-06	7567.91
3.61557E-06	7565.73
3.61152E-06	7561.75
3.60743E-06	7561.65
3.60558E-06	7557.36
3.60408E-06	7541.4
3.60088E-06	7541.31
3.59792E-06	7540.37
3.58942E-06	7537.12
3.58857E-06	7521.25
3.58347E-06	7503.95
3.57155E-06	7486.87
3.57134E-06	7482.95
3.56147E-06	7482.48
3.55563E-06	7475.03
3.55102E-06	7457.54
3.54984E-06	7455.64
3.54951E-06	7439.81
3.54887E-06	7438.35
3.54835E-06	7435.25
3.5458E-06	7416.51
3.54102E-06	7416.23
3.53969E-06	7415.33
3.53911E-06	7409.29
3.53862E-06	7387.75
3.53594E-06	7379.32
3.53533E-06	7369.01
3.53325E-06	7356.15
3.5311E-06	7344.53
3.52757E-06	7343.77
3.52223E-06	7329.24
3.51105E-06	7307.57
3.50213E-06	7271.75
3.50163E-06	7265.08
3.49936E-06	7261.6
3.49709E-06	7260.78
3.48905E-06	7250.04
3.48293E-06	7241.1
3.4721E-06	7240.47
3.46907E-06	7235.79
3.46621E-06	7234.82
3.46568E-06	7179.55
3.44439E-06	7173.91
3.44297E-06	7173.5
3.44071E-06	7173.36
3.44047E-06	7170.28
3.43525E-06	7167.36
3.4259E-06	7153.45
3.42435E-06	7143.43
3.42413E-06	7137.35
3.41822E-06	7136.08
3.41686E-06	7117.88
3.41415E-06	7117.69
3.41082E-06	7108.12
3.4105E-06	7102.04
3.40873E-06	7100.36
3.40516E-06	7089.63
3.39259E-06	7086.72
3.38583E-06	7086.55
3.37718E-06	7080.65
3.36865E-06	7074.43
3.34654E-06	7073.86
3.34553E-06	7070.4
3.34522E-06	7059.67
0.003345	7035.47
3.34462E-06	7031.1
3.34003E-06	7023.29
3.33321E-06	7017.8
3.32322E-06	7004.01
3.31799E-06	6999.51
3.3122E-06	6995.97
3.31216E-06	6994.77
3.30597E-06	6976.09
3.30144E-06	6970.96
3.29882E-06	6961.94
3.27569E-06	6961.18
3.27334E-06	6960.52
3.26636E-06	6955.99
3.25656E-06	6951.29
3.25221E-06	6948.63
3.25212E-06	6942.95
3.24715E-06	6940.4
3.24636E-06	6937.87
3.24598E-06	6924.83
3.24357E-06	6919.33
3.24334E-06	6917.58
3.23597E-06	6895.26
3.2255E-06	6894.27
3.22407E-06	6885.11
3.21426E-06	6884.61
3.21384E-06	6871.83
3.21295E-06	6867.86
3.20366E-06	6860.08
3.20346E-06	6854.98
3.2024E-06	6846.49
3.19196E-06	6822.8
3.18225E-06	6821.51
3.1694E-06	6818.86
3.16358E-06	6818.69
3.15943E-06	6817.86
3.15889E-06	6815.19
3.15328E-06	6807.15
3.15263E-06	6805.13
3.14083E-06	6795.9
3.13772E-06	6792.88
3.13629E-06	6791.67
3.13236E-06	6788.2
3.13206E-06	6769.92
3.12972E-06	6754.99
3.1269E-06	6742.03
3.12489E-06	6739.78
3.1227E-06	6733.82
3.1108E-06	6722.5
3.1092E-06	6709.21
3.09667E-06	6705.13
3.09643E-06	6700.2
3.09353E-06	6698.87
3.0771E-06	6685.15
3.07692E-06	6683.32
3.07494E-06	6681.29
3.07246E-06	6675.52
3.06964E-06	6666.51
3.05456E-06	6666.15
3.05153E-06	6649.18
3.04604E-06	6626.88
3.0443E-06	6625.2
3.04228E-06	6624.39
3.03968E-06	6619.68
3.03685E-06	6618.12
3.02892E-06	6613.28
3.02608E-06	6602.01
3.02417E-06	6594.45
3.02115E-06	6594.32
3.01861E-06	6594.32
3.0169E-06	6594.07
2.99869E-06	6583.26
2.99811E-06	6578.66
2.99101E-06	6570.17
2.98218E-06	6569.32
2.9703E-06	6559.84
2.96356E-06	6557.71
2.9527E-06	6549.3
2.94814E-06	6539.91
2.94674E-06	6523.72
2.94389E-06	6520.09
2.93899E-06	6517.96
2.92898E-06	6509.05
2.92835E-06	6497.61
2.92693E-06	6484.51
2.92486E-06	6468.9
2.92294E-06	6467.85
2.9227E-06	6463.54
2.9163E-06	6460.8
2.91591E-06	6451.58
2.91395E-06	6448.42
2.91353E-06	6438.75
2.91256E-06	6433.73
2.90269E-06	6429.43
2.90192E-06	6409.08
2.89984E-06	6397.77
2.89897E-06	6395.36
2.89779E-06	6392.54
2.89717E-06	6381.62
2.89222E-06	6375.84
2.89181E-06	6374.15
2.89138E-06	6370.17
2.88726E-06	6369.55
2.88032E-06	6359.89
2.8791E-06	6357.73
2.87694E-06	6349.27
2.86705E-06	6342.29
2.86506E-06	6339.83
2.86081E-06	6339.43
2.85776E-06	6324.9
2.85775E-06	6313.12
2.85591E-06	6282.77
2.85485E-06	6280.2
2.85365E-06	6278.72
2.8518E-06	6273.89
2.85079E-06	6271.85
2.83998E-06	6271.48
2.83786E-06	6271.37
2.83425E-06	6270.23
2.83333E-06	6268.87
2.83275E-06	6256.04
2.82476E-06	6248.44
2.82177E-06	6244.26
2.81928E-06	6237.4
2.81615E-06	6220.58
2.80655E-06	6209.14
2.7984E-06	6203.97
2.79663E-06	6200.59
2.79053E-06	6191.12
2.78875E-06	6190.05
2.78447E-06	6164.12
2.78035E-06	6162.95
2.77564E-06	6162.5
2.76284E-06	6146.71
2.76147E-06	6138.58
2.76077E-06	6137.02
2.75741E-06	6134.77
2.75477E-06	6131.06
2.74318E-06	6111.87
2.74139E-06	6107.79
2.73957E-06	6101.26
2.73876E-06	6089.33
2.73706E-06	6085.07
2.72936E-06	6082.65
2.72601E-06	6079.4
2.72149E-06	6069.25
2.72069E-06	6064.85
2.71528E-06	6062.93
2.71483E-06	6051.2
2.69812E-06	6044.99
2.69608E-06	6044.34
2.69357E-06	6041.46
2.68435E-06	6021.81
2.68102E-06	6020.4
2.68052E-06	6006.2
2.6778E-06	5976.16
2.67725E-06	5971.7
2.6759E-06	5969.99
2.67223E-06	5962.92
2.67084E-06	5950.08
2.67014E-06	5942.42
2.66822E-06	5930.21
2.6675E-06	5929.59
2.66494E-06	5917.17
2.66467E-06	5876.33
2.65893E-06	5876.1
2.6552E-06	5869.27
2.65508E-06	5864.19
2.65429E-06	5850.26
0.002654	5843.42
2.65084E-06	5822.86
2.64909E-06	5803.38
2.64869E-06	5801.63
2.64715E-06	5801.27
2.64375E-06	5795.22
2.6419E-06	5787.79
2.63518E-06	5786.4
2.63246E-06	5778.33
0.002626	5771.4
2.62042E-06	5767.97
2.6172E-06	5764.43
2.61468E-06	5764.35
2.61423E-06	5737.8
2.60687E-06	5731.9
2.60641E-06	5727.5
2.60263E-06	5724.61
2.59989E-06	5719.77
2.59923E-06	5714.12
2.59909E-06	5709.5
2.5987E-06	5694.46
2.59725E-06	5686.74
2.59425E-06	5686.53
2.59225E-06	5684.93
2.58985E-06	5657.03
2.58792E-06	5655.92
2.57858E-06	5639.67
2.5785E-06	5633.89
2.57706E-06	5619.59
2.5767E-06	5608.82
2.5763E-06	5598.57
2.57111E-06	5595.53
2.56903E-06	5594.84
2.55926E-06	5591.27
2.55594E-06	5591.01
2.55431E-06	5590.5
0.002554	5579.03
2.55227E-06	5571.16
2.54481E-06	5564.87
2.54393E-06	5541.91
2.53857E-06	5539.77
2.53538E-06	5537.04
2.53026E-06	5530.57
2.5301E-06	5527.35
2.52371E-06	5514.79
2.49887E-06	5511.69
2.49422E-06	5510.24
2.49373E-06	5500.94
2.48258E-06	5500.9
2.47686E-06	5495.84
2.47651E-06	5494.02
2.47532E-06	5474.49
2.47476E-06	5459.68
2.46523E-06	5446.51
2.46158E-06	5436.73
2.45758E-06	5429.44
2.44719E-06	5427.88
2.44029E-06	5427.38
2.43992E-06	5416.18
2.43575E-06	5413.94
2.42971E-06	5406.65
2.42873E-06	5397.85
2.42773E-06	5385.95
2.42291E-06	5381.47
2.41021E-06	5372.47
2.40979E-06	5361.78
2.40899E-06	5353.3
2.40771E-06	5344.55
2.4062E-06	5333.25
2.40504E-06	5314.27
2.40452E-06	5311.59
0.002399	5310.16
2.39848E-06	5306.37
2.39256E-06	5305.66
2.3924E-06	5301.5
2.39008E-06	5298.87
2.38881E-06	5297.84
2.38814E-06	5293.84
2.38653E-06	5289.32
2.38311E-06	5271.97
2.37943E-06	5271.67
2.37718E-06	5266.12
2.37683E-06	5265.68
2.37201E-06	5261.88
2.36861E-06	5256.05
2.36855E-06	5250.8
2.36696E-06	5248.92
2.36266E-06	5239.93
2.35637E-06	5236.1
2.35423E-06	5230.68
2.34892E-06	5229.62
2.34626E-06	5228.95
2.3455E-06	5217.24
2.34334E-06	5216.02
2.34174E-06	5214.46
2.3384E-06	5212.66
2.33247E-06	5210.65
2.33192E-06	5208.16
2.32623E-06	5199.12
2.32573E-06	5178.82
2.3243E-06	5176.76
2.32237E-06	5170.04
2.31918E-06	5167.93
2.31788E-06	5166.15
2.31701E-06	5165.83
2.31335E-06	5163.57
2.30815E-06	5155.9
2.3007E-06	5154.32
2.29674E-06	5147.66
2.29653E-06	5120.87
2.2907E-06	5118.37
2.28745E-06	5110.16
2.28544E-06	5110.06
2.28346E-06	5103.53
2.28187E-06	5100.57
2.2809E-06	5093.45
2.27933E-06	5071.91
2.26847E-06	5068.66
2.2642E-06	5059.12
2.26409E-06	5058.75
2.26326E-06	5051.48
2.25969E-06	5050.99
2.25832E-06	5049.61
2.25766E-06	5045.36
2.25107E-06	5039.55
2.24953E-06	5038.74
2.24927E-06	5025.22
2.24822E-06	5016.64
2.24459E-06	5009.6
2.24072E-06	5005.65
2.2401E-06	5004.97
2.23873E-06	4997.94
2.23259E-06	4994.14
2.22571E-06	4993.76
2.22235E-06	4992.52
2.2201E-06	4991.98
2.22007E-06	4979.83
2.21649E-06	4976.91
2.21436E-06	4971.44
2.21082E-06	4964.92
2.20642E-06	4962.55
2.20599E-06	4957.82
2.20497E-06	4954.53
2.20438E-06	4947.84
2.20332E-06	4934.1
2.2013E-06	4927.51
2.20041E-06	4923.47
2.19892E-06	4920.35
2.19345E-06	4911.18
2.19192E-06	4904.68
2.19163E-06	4898.42
2.18796E-06	4895.82
2.18319E-06	4895.31
2.17069E-06	4889.75
2.16761E-06	4884.98
2.16628E-06	4884.54
2.16095E-06	4880.69
2.15788E-06	4870.66
2.15505E-06	4868.85
2.15022E-06	4848.82
2.14951E-06	4825.03
2.14845E-06	4814.09
2.14578E-06	4812.9
2.13741E-06	4811.41
2.13527E-06	4811.24
2.1327E-06	4806.69
2.12804E-06	4802.46
2.12654E-06	4790.99
2.12583E-06	4789.12
2.1258E-06	4786.33
2.12143E-06	4781.58
2.11952E-06	4779.78
2.11792E-06	4770.39
2.11742E-06	4767.09
2.11733E-06	4762.97
2.11691E-06	4760.8
2.11436E-06	4759.19
2.10268E-06	4743.9
2.10251E-06	4739.72
2.09994E-06	4727.71
2.09604E-06	4724.44
2.09579E-06	4720.13
2.0945E-06	4709.67
2.09173E-06	4700.96
2.09101E-06	4698.25
2.08847E-06	4685.45
2.08556E-06	4678.22
2.08478E-06	4677.6
2.0717E-06	4677.32
2.06272E-06	4672.15
2.05713E-06	4663.11
2.05712E-06	4662.98
2.05359E-06	4658.45
2.05286E-06	4657.24
2.05232E-06	4648.36
2.04091E-06	4646.35
2.0378E-06	4644.71
2.03651E-06	4638.79
2.03639E-06	4635.98
2.03099E-06	4630.87
2.03015E-06	4628.14
2.02742E-06	4624.63
2.02546E-06	4620.42
2.02343E-06	4611.81
2.02154E-06	4609.37
2.02029E-06	4601.8
2.01493E-06	4593.88
2.01184E-06	4577.39
2.01158E-06	4573.79
2.00571E-06	4570.56
2.00299E-06	4560.28
2.00057E-06	4557.87
1.99615E-06	4549.11
1.98855E-06	4542.59
1.98718E-06	4538.87
1.97525E-06	4523.5
1.97375E-06	4520.96
1.96765E-06	4520.7
1.96508E-06	4520.52
1.96324E-06	4515.65
1.96068E-06	4512.89
1.96014E-06	4510.34
1.95939E-06	4510.29
1.95727E-06	4505.19
1.95389E-06	4497.37
1.95334E-06	4488.73
1.95004E-06	4484.02
1.93892E-06	4476.82
1.93884E-06	4470.91
1.93162E-06	4463.18
1.93071E-06	4462.77
1.92823E-06	4457.12
1.92698E-06	4454.89
1.92619E-06	4431.22
0.001926	4425.96
1.92486E-06	4425.22
1.91803E-06	4421.95
1.91498E-06	4412.59
1.91489E-06	4408.02
1.91117E-06	4406.42
1.91067E-06	4400.7
1.91032E-06	4392.66
1.89661E-06	4387.95
1.89368E-06	4385.34
1.89247E-06	4379.53
1.89199E-06	4371.86
1.89103E-06	4371.02
1.88859E-06	4370.01
1.87628E-06	4366.54
1.87278E-06	4344.74
1.87259E-06	4335.87
1.86697E-06	4329.86
1.86286E-06	4326.99
1.86258E-06	4322.58
1.86226E-06	4321.46
1.86026E-06	4320.12
1.86012E-06	4315.32
1.85829E-06	4298.06
1.85481E-06	4290.86
1.85427E-06	4285.29
1.85209E-06	4275
1.8515E-06	4273.96
1.85014E-06	4268.68
1.84929E-06	4268.34
1.84778E-06	4265.96
1.84699E-06	4248.84
1.84411E-06	4246.02
1.83333E-06	4239.87
1.83289E-06	4239.82
1.83118E-06	4238.48
1.83094E-06	4233.79
1.83016E-06	4232.17
1.82674E-06	4230.09
1.8237E-06	4222.64
1.82183E-06	4222.12
1.81834E-06	4221.1
1.8182E-06	4215.16
1.81489E-06	4211.09
0.001813	4204.92
1.81163E-06	4204.24
1.8056E-06	4188.36
1.80298E-06	4184.6
1.80294E-06	4181.39
1.80177E-06	4180.61
1.80059E-06	4179.96
1.79704E-06	4178.81
1.79503E-06	4176.69
1.79233E-06	4176.6
1.79051E-06	4172.17
1.78722E-06	4170.56
1.78527E-06	4166.66
1.77861E-06	4166.59
1.77579E-06	4162.43
1.77457E-06	4157.69
1.77457E-06	4156.11
1.77074E-06	4154.01
1.76913E-06	4149.77
1.76554E-06	4145.3
1.76473E-06	4139.91
1.75548E-06	4136.89
1.75529E-06	4136.71
1.75439E-06	4136.53
1.75295E-06	4133.51
1.75038E-06	4133.06
1.74857E-06	4129.28
1.74849E-06	4122.65
1.74658E-06	4120.34
1.74289E-06	4118.24
1.74249E-06	4114.96
1.73995E-06	4113.75
1.7368E-06	4112.21
1.73546E-06	4106.68
1.73535E-06	4097.87
1.73213E-06	4097.13
1.73082E-06	4091.91
1.72948E-06	4079.61
1.72514E-06	4078.63
1.72467E-06	4077.63
1.72402E-06	4074.89
1.7203E-06	4068.58
1.7201E-06	4064.65
1.71626E-06	4054.73
1.71616E-06	4053.47
1.71583E-06	4050.87
1.71265E-06	4049.23
1.70605E-06	4048.98
1.70184E-06	4039.81
1.69998E-06	4037.06
1.69793E-06	4026.42
1.69709E-06	4018.25
1.69699E-06	4012.75
1.69578E-06	4012.45
1.69087E-06	3991.8
1.69055E-06	3978.88
1.69018E-06	3976.05
1.68815E-06	3972.08
1.68797E-06	3964.39
1.68696E-06	3958.46
1.68571E-06	3958.1
1.68175E-06	3955.59
1.67564E-06	3952.91
1.67148E-06	3942.09
1.66845E-06	3939.25
1.66767E-06	3937.61
1.66601E-06	3918.11
1.66479E-06	3907.74
1.66236E-06	3907.39
1.66164E-06	3900.73
1.66086E-06	3897.86
1.65919E-06	3893
1.65827E-06	3883.93
1.65789E-06	3881.94
1.65505E-06	3879.81
1.65302E-06	3869.26
1.65041E-06	3868.9
1.65015E-06	3863.75
1.64748E-06	3863.66
1.64653E-06	3860.81
1.64258E-06	3855.97
1.64236E-06	3854.15
1.63857E-06	3852.46
1.63519E-06	3850.23
1.63379E-06	3845.85
1.63047E-06	3844.87
1.62982E-06	3822.09
1.62788E-06	3817.99
1.62439E-06	3800.45
1.6223E-06	3800.34
1.61871E-06	3789.25
1.61854E-06	3789.25
1.61324E-06	3780.46
1.60878E-06	3772.91
1.60723E-06	3766.9
1.60143E-06	3763.1
1.60094E-06	3758.59
1.59973E-06	3758.34
1.59767E-06	3739.59
1.59647E-06	3731.79
1.5954E-06	3722.92
1.59509E-06	3722.86
1.59435E-06	3721.68
1.59376E-06	3720.59
1.58703E-06	3706.04
1.58683E-06	3698.54
1.58652E-06	3696.02
1.58483E-06	3692.25
1.5844E-06	3689.24
1.58159E-06	3687.52
1.57991E-06	3684.44
1.57751E-06	3682.7
1.57674E-06	3674.83
1.57608E-06	3672.26
1.57525E-06	3662.96
1.57391E-06	3661.88
1.57347E-06	3657.48
1.56941E-06	3657.45
1.56917E-06	3645.7
1.56915E-06	3632.84
1.56839E-06	3632.64
1.56735E-06	3620.34
1.55935E-06	3617.83
1.55859E-06	3615.91
1.55768E-06	3611.93
1.55486E-06	3603.74
1.55399E-06	3598.14
1.55034E-06	3597.1
1.54981E-06	3596.15
1.54961E-06	3595.21
1.54718E-06	3590.13
1.54596E-06	3584.6
1.54297E-06	3577.24
1.53928E-06	3573.37
1.5368E-06	3566.77
1.53236E-06	3554.48
1.53156E-06	3533.11
1.53152E-06	3525.59
1.53103E-06	3522.36
1.52602E-06	3521.07
1.52137E-06	3518.37
1.52093E-06	3506.16
1.52026E-06	3504.89
1.51887E-06	3490.61
1.51771E-06	3489.25
1.51658E-06	3487.79
1.51333E-06	3487.24
1.51275E-06	3478.79
1.51091E-06	3475.97
1.50837E-06	3475.54
1.50589E-06	3474.79
1.50551E-06	3474.69
1.50327E-06	3472.34
1.50196E-06	3472.14
1.50163E-06	3471.95
1.49876E-06	3470.72
1.49546E-06	3470.28
1.49341E-06	3469.84
1.49236E-06	3469.72
1.4923E-06	3467.17
1.48968E-06	3454.99
1.48933E-06	3454.64
1.48443E-06	3452.65
1.48326E-06	3451.21
1.48286E-06	3448.37
1.48259E-06	3444.62
1.48221E-06	3444.02
1.48127E-06	3434.62
1.48107E-06	3430.36
1.47506E-06	3429.86
1.47395E-06	3420.55
1.47301E-06	3416.85
1.47208E-06	3410.11
1.47087E-06	3404.86
1.46997E-06	3401.73
1.46888E-06	3388.35
1.46596E-06	3386.19
1.46517E-06	3381.56
1.46476E-06	3377.82
1.46469E-06	3372.64
1.46245E-06	3371.45
1.46149E-06	3371.09
1.46051E-06	3364.54
1.46019E-06	3363.1
1.45827E-06	3358.98
1.45636E-06	3356.81
1.45534E-06	3356.35
1.45429E-06	3355.63
1.45389E-06	3344.46
1.45316E-06	3338.22
1.45175E-06	3337.4
1.45146E-06	3334.35
1.45136E-06	3334.06
1.45102E-06	3333.79
1.44906E-06	3331.74
1.44614E-06	3319.54
1.44418E-06	3318.32
1.44143E-06	3314.41
1.43896E-06	3309.54
1.43837E-06	3309.49
1.43755E-06	3305.58
1.43501E-06	3299.73
1.43494E-06	3297.59
1.43482E-06	3294.25
1.4343E-06	3289.39
1.4313E-06	3287.94
1.42781E-06	3276.65
1.4275E-06	3274.59
1.42319E-06	3272.14
1.42245E-06	3271.92
1.42143E-06	3271.39
1.42077E-06	3265.2
1.41842E-06	3265.01
1.41331E-06	3264.28
1.41191E-06	3263.99
1.41004E-06	3261
1.40982E-06	3258.47
1.40925E-06	3242.66
1.40916E-06	3235.41
1.40119E-06	3228.78
1.39949E-06	3225.93
1.39788E-06	3225.8
1.39597E-06	3223.45
1.39383E-06	3222.48
1.38939E-06	3220.84
1.38642E-06	3220.02
1.38565E-06	3217.46
1.38344E-06	3217.31
1.38292E-06	3216.22
1.37844E-06	3208.08
1.37819E-06	3205.62
1.37571E-06	3201.15
1.37409E-06	3200.92
1.37282E-06	3192.49
1.37106E-06	3188.42
1.36955E-06	3183.57
1.36424E-06	3180.53
1.36333E-06	3174.08
1.36326E-06	3173.22
1.36247E-06	3169.48
1.36219E-06	3154.09
1.36147E-06	3152.86
1.36064E-06	3152.18
1.35963E-06	3152.13
1.35841E-06	3149.96
1.35744E-06	3142.88
1.35611E-06	3141.77
1.3535E-06	3141.4
1.35252E-06	3139.12
1.35168E-06	3129.9
1.35123E-06	3129.69
1.34917E-06	3127.22
1.34697E-06	3121.64
1.34552E-06	3115.69
1.34531E-06	3112.57
1.34359E-06	3109.26
1.34335E-06	3106.91
1.3414E-06	3099.39
1.34125E-06	3097.63
1.34108E-06	3092.96
1.34011E-06	3088.92
1.33869E-06	3076.52
1.33868E-06	3072.82
1.33748E-06	3069.59
1.33581E-06	3062.05
1.33479E-06	3060.22
1.33038E-06	3059.32
1.32953E-06	3057.13
1.32935E-06	3056.16
1.32911E-06	3055.36
1.32818E-06	3052.31
1.32756E-06	3048.53
1.32667E-06	3046.53
1.32336E-06	3043.87
1.32295E-06	3036.05
1.32101E-06	3029.52
1.31998E-06	3020.83
1.31844E-06	3017.56
1.3177E-06	3014.35
1.3138E-06	3013.24
1.31271E-06	3012.53
1.31039E-06	3009.46
0.001309	3007.66
1.30858E-06	3007.33
1.30727E-06	3005.16
1.30687E-06	3004.2
1.30679E-06	3002.06
1.30094E-06	2999.68
1.29891E-06	2998.99
1.29763E-06	2997.55
1.29706E-06	2997.06
1.2969E-06	2996.79
1.28884E-06	2993.28
1.28555E-06	2992.83
1.28528E-06	2983.41
1.28416E-06	2980.24
1.28331E-06	2973.64
1.28086E-06	2972.94
1.28069E-06	2970.35
1.2806E-06	2970.26
1.2776E-06	2969.19
1.27714E-06	2965.26
1.27646E-06	2964.21
1.27576E-06	2963.11
1.27433E-06	2958.65
1.2715E-06	2953.44
1.27147E-06	2947.73
1.27119E-06	2941.48
1.27097E-06	2939.09
1.27062E-06	2939.07
1.26979E-06	2934.06
1.2678E-06	2926.6
1.2667E-06	2926.59
1.26658E-06	2924.72
1.2663E-06	2922.74
1.26621E-06	2921.68
1.26451E-06	2920.25
1.25943E-06	2918.51
1.25865E-06	2910.79
1.25746E-06	2910.14
1.25001E-06	2897.82
1.24822E-06	2894.85
1.24542E-06	2891.81
1.24269E-06	2891
1.24149E-06	2889.64
1.24147E-06	2885.05
0.001239	2884.37
1.23885E-06	2881.75
1.2376E-06	2877.76
1.23675E-06	2872.89
0.001236	2870.12
1.23554E-06	2869.43
1.2352E-06	2868.69
1.23277E-06	2866.15
1.23229E-06	2863.7
1.23039E-06	2862.01
1.22566E-06	2860.66
1.22328E-06	2857.44
1.22243E-06	2854.3
1.22207E-06	2853.46
1.22006E-06	2850.47
1.21982E-06	2835.66
1.21982E-06	2835.52
1.21967E-06	2830.91
1.21889E-06	2830.73
1.21785E-06	2829.25
1.21426E-06	2808.77
1.21366E-06	2798.26
1.20954E-06	2792.95
1.20947E-06	2789.07
1.20924E-06	2785.19
1.20802E-06	2777.96
1.20524E-06	2777.82
1.20368E-06	2773.4
1.20356E-06	2771.13
1.20353E-06	2771.09
1.20104E-06	2763.28
1.19982E-06	2755.5
1.19918E-06	2754.08
1.19903E-06	2752.86
1.19871E-06	2742.94
1.19794E-06	2742.53
1.19721E-06	2737.28
1.19551E-06	2729.54
1.19259E-06	2727.99
1.1871E-06	2716.89
1.18551E-06	2713.68
1.18441E-06	2710.6
1.18325E-06	2708.2
1.18262E-06	2707.44
1.18191E-06	2706.28
1.18152E-06	2703.24
1.17899E-06	2695.36
1.1784E-06	2691.49
1.17636E-06	2686.69
1.17636E-06	2680.99
1.17575E-06	2676.8
1.17434E-06	2671.91
1.17291E-06	2670.32
1.17232E-06	2663.32
1.17178E-06	2653.9
1.17071E-06	2645.86
1.16911E-06	2645.22
1.16738E-06	2640.92
1.16564E-06	2640.35
1.16356E-06	2639.21
1.16317E-06	2627.46
1.16286E-06	2621.68
1.16249E-06	2619.55
1.16067E-06	2618.2
1.16065E-06	2617.38
1.16021E-06	2616.71
1.15985E-06	2614.55
1.15908E-06	2605.93
1.15786E-06	2601.22
1.15639E-06	2597.01
1.15403E-06	2596.83
1.15365E-06	2592.82
1.15302E-06	2591.06
1.15084E-06	2590.03
1.15064E-06	2589.89
1.14926E-06	2588.97
1.14856E-06	2588.1
1.14395E-06	2583.18
1.14298E-06	2582.83
1.14253E-06	2581.24
1.14233E-06	2574.58
1.1414E-06	2572.61
1.14138E-06	2572.4
1.14105E-06	2567.4
1.13911E-06	2546.78
1.13844E-06	2546.41
1.13632E-06	2543.65
1.13625E-06	2542.78
1.13612E-06	2542.23
1.13595E-06	2538.76
1.13514E-06	2537.01
1.13498E-06	2534.03
1.13336E-06	2530.02
1.13009E-06	2526.85
1.1293E-06	2523.94
1.12929E-06	2521.29
1.12902E-06	2518.12
